commentId,documentId,agencyId,year,max_cosine,min_edit_distance,max_lcs,max_lcs_pct,comment_length,polarity,n_all_comments,n_doc_dupe_comments,pct_doc_dupe_comments,n_gt90,pct_gt90,all_tokens,unique_tokens,rare_tokens,pct_rare_tokens,form_letter
FWS-R8-ES-2012-0100-1489,FWS-R8-ES-2012-0100-0557,FWS,2013,0.96272331097002,0,250,1,1750,0.3548387096774194,1079,107,0.428,46,0.184,162,108,30,0.18518518518518517,y
FWS-R8-ES-2012-0100-1496,FWS-R8-ES-2012-0100-0557,FWS,2013,0.97229833210197,114,107,0.428,1829,0.3333333333333333,1079,107,0.428,46,0.184,168,112,31,0.18452380952380953,y
FWS-R8-ES-2012-0100-1498,FWS-R8-ES-2012-0100-0557,FWS,2013,0.98094772509094,0,250,1,1726,0.3548387096774194,1079,107,0.428,46,0.184,158,104,30,0.189873417721519,y
FWS-R8-ES-2012-0100-1499,FWS-R8-ES-2012-0100-0557,FWS,2013,0.27691231198262,170,18,0.072,264,-0.2,1079,107,0.428,46,0.184,22,21,1,0.045454545454545456,n
FWS-R8-ES-2012-0100-1500,FWS-R8-ES-2012-0100-0557,FWS,2013,0.9287787346851,0,250,1,1604,0.4482758620689655,1079,107,0.428,46,0.184,148,100,26,0.17567567567567569,y
FWS-R8-ES-2012-0100-1501,FWS-R8-ES-2012-0100-0557,FWS,2013,0.89282132716575,0,250,1,1765,0.1724137931034483,1079,107,0.428,46,0.184,152,130,33,0.21710526315789475,y
FWS-R8-ES-2012-0100-1502,FWS-R8-ES-2012-0100-0557,FWS,2013,0.15409736006722,182,15,0.06,355,-0.5,1079,107,0.428,46,0.184,29,27,2,0.06896551724137931,n
FWS-R8-ES-2012-0100-1503,FWS-R8-ES-2012-0100-0557,FWS,2013,0.21571193080406,65,27,0.2903225806451613,93,1,1079,107,0.428,46,0.184,8,8,0,0,n
FWS-R8-ES-2012-0100-1504,FWS-R8-ES-2012-0100-0557,FWS,2013,0.91135784876709,73,182,0.728,2255,0.2727272727272727,1079,107,0.428,46,0.184,206,140,26,0.1262135922330097,y
FWS-R8-ES-2012-0100-1505,FWS-R8-ES-2012-0100-0557,FWS,2013,0.97972224573728,0,250,1,1729,0.3548387096774194,1079,107,0.428,46,0.184,159,105,31,0.1949685534591195,y
FWS-R8-ES-2012-0100-1507,FWS-R8-ES-2012-0100-0557,FWS,2013,0.96649690156675,0,250,1,1765,0.3548387096774194,1079,107,0.428,46,0.184,163,109,32,0.19631901840490798,y
FWS-R8-ES-2012-0100-1512,FWS-R8-ES-2012-0100-0557,FWS,2013,0.14670489739726,175,15,0.06,678,0.5384615384615384,1079,107,0.428,46,0.184,63,52,11,0.1746031746031746,n
FWS-R8-ES-2012-0100-1514,FWS-R8-ES-2012-0100-0557,FWS,2013,0.43206077700345,165,22,0.09401709401709402,234,1,1079,107,0.428,46,0.184,24,17,5,0.20833333333333334,n
FWS-R8-ES-2012-0100-1515,FWS-R8-ES-2012-0100-0557,FWS,2013,0.5742173145079,37,25,0.4166666666666667,60,0,1079,107,0.428,46,0.184,7,7,4,0.5714285714285714,n
FWS-R8-ES-2012-0100-1516,FWS-R8-ES-2012-0100-0557,FWS,2013,0.91135784876709,21,225,0.9,1973,0.15384615384615385,1079,107,0.428,46,0.184,170,111,26,0.15294117647058825,y
FWS-R8-ES-2012-0100-1523,FWS-R8-ES-2012-0100-0557,FWS,2013,0.15884813492894,52,27,0.34177215189873417,79,1,1079,107,0.428,46,0.184,8,8,1,0.125,n
FWS-R8-ES-2012-0100-1526,FWS-R8-ES-2012-0100-0557,FWS,2013,0.91868872863476,0,250,1,1165,0.4166666666666667,1079,107,0.428,46,0.184,99,76,18,0.18181818181818182,y
FWS-R8-ES-2012-0100-1532,FWS-R8-ES-2012-0100-0557,FWS,2013,0.9316625967552,0,250,1,1107,0.4782608695652174,1079,107,0.428,46,0.184,98,75,16,0.16326530612244897,y
FWS-R8-ES-2012-0100-1533,FWS-R8-ES-2012-0100-0557,FWS,2013,0.35262912932064,117,21,0.11413043478260869,184,1,1079,107,0.428,46,0.184,17,17,1,0.058823529411764705,n
FWS-R8-ES-2012-0100-1534,FWS-R8-ES-2012-0100-0557,FWS,2013,0.47458508375185,68,119,1,119,1,1079,107,0.428,46,0.184,11,11,2,0.18181818181818182,n
FWS-R8-ES-2012-0100-1535,FWS-R8-ES-2012-0100-0557,FWS,2013,0.95691821281854,0,250,1,1595,0.3793103448275862,1079,107,0.428,46,0.184,143,94,28,0.1958041958041958,y
FWS-R8-ES-2012-0100-1537,FWS-R8-ES-2012-0100-0557,FWS,2013,0.44759020484664,102,88,0.352,859,0.45454545454545453,1079,107,0.428,46,0.184,82,69,11,0.13414634146341464,n
FWS-R8-ES-2012-0100-1539,FWS-R8-ES-2012-0100-0557,FWS,2013,0.70875574617978,73,136,0.544,362,0.25,1079,107,0.428,46,0.184,35,30,5,0.14285714285714285,n
FWS-R8-ES-2012-0100-1546,FWS-R8-ES-2012-0100-0557,FWS,2013,0.9316625967552,0,250,1,1042,0.4782608695652174,1079,107,0.428,46,0.184,90,67,14,0.15555555555555556,y
FWS-R8-ES-2012-0100-1547,FWS-R8-ES-2012-0100-0557,FWS,2013,0.96961470437339,163,38,0.152,1922,0.4117647058823529,1079,107,0.428,46,0.184,173,116,30,0.17341040462427745,y
FWS-R8-ES-2012-0100-1548,FWS-R8-ES-2012-0100-0557,FWS,2013,0.30908817810455,172,23,0.092,560,0.6,1079,107,0.428,46,0.184,42,35,4,0.09523809523809523,n
FWS-R8-ES-2012-0100-1549,FWS-R8-ES-2012-0100-0557,FWS,2013,0.3068136559791,170,26,0.104,344,0.25,1079,107,0.428,46,0.184,28,26,4,0.14285714285714285,n
FWS-R8-ES-2012-0100-1553,FWS-R8-ES-2012-0100-0557,FWS,2013,0.95691821281854,0,250,1,1637,0.41935483870967744,1079,107,0.428,46,0.184,149,100,26,0.174496644295302,y
FWS-R8-ES-2012-0100-1555,FWS-R8-ES-2012-0100-0557,FWS,2013,0.56842830267024,23,221,0.884,1088,0.2222222222222222,1079,107,0.428,46,0.184,96,82,17,0.17708333333333334,y
FWS-R8-ES-2012-0100-1556,FWS-R8-ES-2012-0100-0557,FWS,2013,0.61139266967819,72,14,0.12962962962962962,108,1,1079,107,0.428,46,0.184,9,7,3,0.3333333333333333,n
FWS-R8-ES-2012-0100-1560,FWS-R8-ES-2012-0100-0557,FWS,2013,0.77043908228836,0,250,1,652,0.4117647058823529,1079,107,0.428,46,0.184,57,47,7,0.12280701754385964,y
FWS-R8-ES-2012-0100-1562,FWS-R8-ES-2012-0100-0557,FWS,2013,0.24163788252799,177,17,0.068,552,0.7777777777777778,1079,107,0.428,46,0.184,49,36,4,0.08163265306122448,n
FWS-R8-ES-2012-0100-1569,FWS-R8-ES-2012-0100-0557,FWS,2013,0.13669141190041,174,15,0.06,680,0.23076923076923078,1079,107,0.428,46,0.184,56,53,8,0.14285714285714285,n
FWS-R8-ES-2012-0100-1570,FWS-R8-ES-2012-0100-0557,FWS,2013,0.14190012853963,178,20,0.08,972,-1,1079,107,0.428,46,0.184,81,64,28,0.345679012345679,n
FWS-R8-ES-2012-0100-1572,FWS-R8-ES-2012-0100-0557,FWS,2013,0.85908590613115,0,250,1,1709,0.15384615384615385,1079,107,0.428,46,0.184,150,128,29,0.19333333333333333,y
FWS-R8-ES-2012-0100-1576,FWS-R8-ES-2012-0100-0557,FWS,2013,0.87433829060361,23,221,0.884,1728,0.09090909090909091,1079,107,0.428,46,0.184,155,133,24,0.15483870967741936,y
FWS-R8-ES-2012-0100-1578,FWS-R8-ES-2012-0100-0557,FWS,2013,0.33226819486301,176,48,0.192,3913,0.28,1079,107,0.428,46,0.184,354,233,47,0.1327683615819209,n
FWS-R8-ES-2012-0100-1595,FWS-R8-ES-2012-0100-0557,FWS,2013,0.94786299711447,46,136,0.544,497,0.3333333333333333,1079,107,0.428,46,0.184,46,40,10,0.21739130434782608,y
FWS-R8-ES-2012-0100-1597,FWS-R8-ES-2012-0100-0557,FWS,2013,0.16895577431105,171,22,0.088,834,0.7142857142857143,1079,107,0.428,46,0.184,74,68,19,0.25675675675675674,n
FWS-R8-ES-2012-0100-1599,FWS-R8-ES-2012-0100-0557,FWS,2013,0.62860363888438,176,40,0.16,1921,0.41935483870967744,1079,107,0.428,46,0.184,172,138,43,0.25,y
FWS-R8-ES-2012-0100-1600,FWS-R8-ES-2012-0100-0557,FWS,2013,0.29740090342614,175,27,0.108,293,0.4,1079,107,0.428,46,0.184,24,22,4,0.16666666666666666,n
FWS-R8-ES-2012-0100-1602,FWS-R8-ES-2012-0100-0557,FWS,2013,0.43542737548338,165,30,0.12,364,-0.6666666666666666,1079,107,0.428,46,0.184,36,32,10,0.2777777777777778,n
FWS-R8-ES-2012-0100-1608,FWS-R8-ES-2012-0100-0557,FWS,2013,0.81056281032791,0,250,1,535,0.3333333333333333,1079,107,0.428,46,0.184,50,44,11,0.22,y
FWS-R8-ES-2012-0100-1611,FWS-R8-ES-2012-0100-0557,FWS,2013,0.74556835799898,34,205,0.82,1051,-0.043478260869565216,1079,107,0.428,46,0.184,96,82,25,0.2604166666666667,y
AMS-NOP-15-0012-122953,AMS-NOP-15-0012-6686,AMS,2018,0.37194368054436,182,13,0.052,2841,0.5849056603773585,72235,152,0.6523605150214592,9,0.03862660944206009,256,171,41,0.16015625,n
AMS-NOP-15-0012-123122,AMS-NOP-15-0012-6686,AMS,2018,0.46660728028094,179,16,0.064,2203,0.40350877192982454,72235,152,0.6523605150214592,9,0.03862660944206009,191,157,28,0.14659685863874344,n
AMS-NOP-15-0012-53824,AMS-NOP-15-0012-6686,AMS,2018,0.04789108320806,183,12,0.048,790,0.06666666666666667,72235,152,0.6523605150214592,9,0.03862660944206009,77,73,23,0.2987012987012987,n
AMS-NOP-15-0012-53887,AMS-NOP-15-0012-6686,AMS,2018,0.50343798407633,129,63,0.252,597,0.3333333333333333,72235,152,0.6523605150214592,9,0.03862660944206009,51,47,3,0.058823529411764705,n
AMS-NOP-15-0012-53904,AMS-NOP-15-0012-6686,AMS,2018,0.77193162345763,36,220,0.88,533,0.3333333333333333,72235,152,0.6523605150214592,9,0.03862660944206009,52,43,2,0.038461538461538464,y
AMS-NOP-15-0012-53913,AMS-NOP-15-0012-6686,AMS,2018,0.13755515861286,173,14,0.056,300,0.5,72235,152,0.6523605150214592,9,0.03862660944206009,25,23,0,0,n
AMS-NOP-15-0012-53920,AMS-NOP-15-0012-6686,AMS,2018,0.17119215754062,175,30,0.12,1527,0.4782608695652174,72235,152,0.6523605150214592,9,0.03862660944206009,131,104,18,0.13740458015267176,n
AMS-NOP-15-0012-53924,AMS-NOP-15-0012-6686,AMS,2018,0.18474635947734,177,16,0.064,743,0.8823529411764706,72235,152,0.6523605150214592,9,0.03862660944206009,65,58,3,0.046153846153846156,n
AMS-NOP-15-0012-53927,AMS-NOP-15-0012-6686,AMS,2018,0.29181547460662,174,17,0.068,582,0.05263157894736842,72235,152,0.6523605150214592,9,0.03862660944206009,53,47,3,0.05660377358490566,n
AMS-NOP-15-0012-53943,AMS-NOP-15-0012-6686,AMS,2018,0.38757766794307,129,55,0.22,338,0.25,72235,152,0.6523605150214592,9,0.03862660944206009,28,27,3,0.10714285714285714,n
AMS-NOP-15-0012-53963,AMS-NOP-15-0012-6686,AMS,2018,0.17378354611682,181,13,0.052,1236,0.21739130434782608,72235,152,0.6523605150214592,9,0.03862660944206009,109,97,21,0.1926605504587156,n
AMS-NOP-15-0012-53977,AMS-NOP-15-0012-6686,AMS,2018,0.27596495899031,179,17,0.068,368,0,72235,152,0.6523605150214592,9,0.03862660944206009,32,30,4,0.125,n
AMS-NOP-15-0012-53978,AMS-NOP-15-0012-6686,AMS,2018,0.18298840384541,149,27,0.13432835820895522,201,1,72235,152,0.6523605150214592,9,0.03862660944206009,19,19,4,0.21052631578947367,n
AMS-NOP-15-0012-53984,AMS-NOP-15-0012-6686,AMS,2018,0.29177080220557,165,19,0.07916666666666666,240,1,72235,152,0.6523605150214592,9,0.03862660944206009,21,21,1,0.047619047619047616,n
AMS-NOP-15-0012-54021,AMS-NOP-15-0012-6686,AMS,2018,0.38757766794307,129,57,0.228,576,0.06666666666666667,72235,152,0.6523605150214592,9,0.03862660944206009,58,48,4,0.06896551724137931,n
AMS-NOP-15-0012-54022,AMS-NOP-15-0012-6686,AMS,2018,0.77193162345763,36,220,0.88,859,0.2,72235,152,0.6523605150214592,9,0.03862660944206009,77,62,2,0.025974025974025976,y
AMS-NOP-15-0012-54027,AMS-NOP-15-0012-6686,AMS,2018,0.18366260039498,159,17,0.07555555555555556,225,-0.6,72235,152,0.6523605150214592,9,0.03862660944206009,23,22,3,0.13043478260869565,n
AMS-NOP-15-0012-54036,AMS-NOP-15-0012-6686,AMS,2018,0.13934622427489,179,22,0.088,536,-0.5,72235,152,0.6523605150214592,9,0.03862660944206009,48,46,6,0.125,n
AMS-NOP-15-0012-54041,AMS-NOP-15-0012-6686,AMS,2018,0.68207628268573,80,67,0.4589041095890411,146,0,72235,152,0.6523605150214592,9,0.03862660944206009,11,11,1,0.09090909090909091,n
AMS-NOP-15-0012-54042,AMS-NOP-15-0012-6686,AMS,2018,0.30461384497998,179,20,0.08,707,0.05263157894736842,72235,152,0.6523605150214592,9,0.03862660944206009,60,52,13,0.21666666666666667,n
AMS-NOP-15-0012-54043,AMS-NOP-15-0012-6686,AMS,2018,0.2310010999242,174,17,0.068,751,0.7142857142857143,72235,152,0.6523605150214592,9,0.03862660944206009,60,51,10,0.16666666666666666,n
AMS-NOP-15-0012-54055,AMS-NOP-15-0012-6686,AMS,2018,0.37314731264359,157,45,0.18,3315,0.5454545454545454,72235,152,0.6523605150214592,9,0.03862660944206009,282,179,46,0.16312056737588654,n
AMS-NOP-15-0012-54075,AMS-NOP-15-0012-6686,AMS,2018,0.57858184482431,177,26,0.104,450,1,72235,152,0.6523605150214592,9,0.03862660944206009,40,29,1,0.025,n
AMS-NOP-15-0012-54092,AMS-NOP-15-0012-6686,AMS,2018,0.56534563786147,143,40,0.16,657,0,72235,152,0.6523605150214592,9,0.03862660944206009,57,43,11,0.19298245614035087,n
AMS-NOP-15-0012-54098,AMS-NOP-15-0012-6686,AMS,2018,0.30731633986839,122,16,0.09523809523809523,168,1,72235,152,0.6523605150214592,9,0.03862660944206009,13,13,1,0.07692307692307693,n
AMS-NOP-15-0012-54114,AMS-NOP-15-0012-6686,AMS,2018,0.54628099586704,104,108,0.5934065934065934,182,0,72235,152,0.6523605150214592,9,0.03862660944206009,16,16,1,0.0625,n
AMS-NOP-15-0012-54118,AMS-NOP-15-0012-6686,AMS,2018,0.09277121139827,174,16,0.064,325,-0.42857142857142855,72235,152,0.6523605150214592,9,0.03862660944206009,26,21,2,0.07692307692307693,n
AMS-NOP-15-0012-54127,AMS-NOP-15-0012-6686,AMS,2018,0.5768778418907,125,65,0.2981651376146789,218,0,72235,152,0.6523605150214592,9,0.03862660944206009,20,20,1,0.05,n
AMS-NOP-15-0012-54172,AMS-NOP-15-0012-6686,AMS,2018,0.60712233823823,108,72,0.34782608695652173,207,0.5,72235,152,0.6523605150214592,9,0.03862660944206009,20,18,1,0.05,n
AMS-NOP-15-0012-54175,AMS-NOP-15-0012-6686,AMS,2018,0.30461384497998,157,21,0.09417040358744394,223,0.2,72235,152,0.6523605150214592,9,0.03862660944206009,20,17,2,0.1,n
AMS-NOP-15-0012-54187,AMS-NOP-15-0012-6686,AMS,2018,0.36991331161361,175,27,0.108,3531,0.3333333333333333,72235,152,0.6523605150214592,9,0.03862660944206009,314,219,53,0.16878980891719744,n
AMS-NOP-15-0012-54215,AMS-NOP-15-0012-6686,AMS,2018,0.98792635815839,165,97,0.388,1530,0.5,72235,152,0.6523605150214592,9,0.03862660944206009,134,92,16,0.11940298507462686,y
AMS-NOP-15-0012-54220,AMS-NOP-15-0012-6686,AMS,2018,0.50772811790802,136,36,0.16822429906542055,214,0.7777777777777778,72235,152,0.6523605150214592,9,0.03862660944206009,22,18,0,0,n
AMS-NOP-15-0012-54234,AMS-NOP-15-0012-6686,AMS,2018,0.62025169634322,134,40,0.16666666666666666,240,0.3333333333333333,72235,152,0.6523605150214592,9,0.03862660944206009,21,16,1,0.047619047619047616,n
AMS-NOP-15-0012-54282,AMS-NOP-15-0012-6686,AMS,2018,0.83557879201103,0,250,1,609,0.3333333333333333,72235,152,0.6523605150214592,9,0.03862660944206009,56,48,7,0.125,y
AMS-NOP-15-0012-54302,AMS-NOP-15-0012-6686,AMS,2018,0.62903717305309,140,66,0.264,449,0.6,72235,152,0.6523605150214592,9,0.03862660944206009,40,32,2,0.05,n
AMS-NOP-15-0012-54318,AMS-NOP-15-0012-6686,AMS,2018,0.13804320487125,122,13,0.09774436090225563,133,1,72235,152,0.6523605150214592,9,0.03862660944206009,14,13,4,0.2857142857142857,n
AMS-NOP-15-0012-54334,AMS-NOP-15-0012-6686,AMS,2018,0.95199821434012,0,250,1,1620,0.4117647058823529,72235,152,0.6523605150214592,9,0.03862660944206009,142,95,20,0.14084507042253522,y
AMS-NOP-15-0012-54340,AMS-NOP-15-0012-6686,AMS,2018,0.86457451179156,178,33,0.132,2871,0.6811594202898551,72235,152,0.6523605150214592,9,0.03862660944206009,276,159,22,0.07971014492753623,y
AMS-NOP-15-0012-54358,AMS-NOP-15-0012-6686,AMS,2018,0.48561513128993,155,33,0.132,980,0.7647058823529411,72235,152,0.6523605150214592,9,0.03862660944206009,86,56,9,0.10465116279069768,n
AMS-NOP-15-0012-54429,AMS-NOP-15-0012-6686,AMS,2018,0.16162989471985,175,13,0.052,544,0.7142857142857143,72235,152,0.6523605150214592,9,0.03862660944206009,47,37,6,0.1276595744680851,n
AMS-NOP-15-0012-54438,AMS-NOP-15-0012-6686,AMS,2018,0.77495698603586,151,57,0.228,2221,0.5471698113207547,72235,152,0.6523605150214592,9,0.03862660944206009,202,132,21,0.10396039603960396,n
AMS-NOP-15-0012-54472,AMS-NOP-15-0012-6686,AMS,2018,0.87171547872818,182,17,0.068,1912,0.8095238095238095,72235,152,0.6523605150214592,9,0.03862660944206009,179,121,21,0.11731843575418995,y
AMS-NOP-15-0012-54527,AMS-NOP-15-0012-6686,AMS,2018,0.3708643419936,141,19,0.09134615384615384,208,0.5,72235,152,0.6523605150214592,9,0.03862660944206009,20,19,3,0.15,n
AMS-NOP-15-0012-54533,AMS-NOP-15-0012-6686,AMS,2018,0.98792635815839,4,173,0.692,1376,0.46153846153846156,72235,152,0.6523605150214592,9,0.03862660944206009,123,85,16,0.13008130081300814,y
AMS-NOP-15-0012-54590,AMS-NOP-15-0012-6686,AMS,2018,0.57830508774567,174,27,0.108,726,1,72235,152,0.6523605150214592,9,0.03862660944206009,71,64,18,0.2535211267605634,n
AMS-NOP-15-0012-54636,AMS-NOP-15-0012-6686,AMS,2018,0.5848384361057,151,41,0.164,820,0.8095238095238095,72235,152,0.6523605150214592,9,0.03862660944206009,74,57,9,0.12162162162162163,n
AMS-NOP-15-0012-54647,AMS-NOP-15-0012-6686,AMS,2018,0.17418507428078,174,20,0.08,505,-0.07692307692307693,72235,152,0.6523605150214592,9,0.03862660944206009,41,39,3,0.07317073170731707,n
AMS-NOP-15-0012-54869,AMS-NOP-15-0012-6686,AMS,2018,0.87359876649347,150,57,0.228,1509,0.6842105263157895,72235,152,0.6523605150214592,9,0.03862660944206009,142,90,11,0.07746478873239436,y
AMS-NOP-15-0012-55150,AMS-NOP-15-0012-6686,AMS,2018,0.35911665927265,66,25,0.23809523809523808,105,0,72235,152,0.6523605150214592,9,0.03862660944206009,9,9,1,0.1111111111111111,n
AMS-NOP-15-0012-55356,AMS-NOP-15-0012-6686,AMS,2018,0.22939798330755,152,32,0.14814814814814814,216,0.2,72235,152,0.6523605150214592,9,0.03862660944206009,18,18,3,0.16666666666666666,n
AMS-NOP-15-0012-55426,AMS-NOP-15-0012-6686,AMS,2018,0.20734147995477,119,23,0.13450292397660818,171,1,72235,152,0.6523605150214592,9,0.03862660944206009,17,16,2,0.11764705882352941,n
AMS-NOP-15-0012-55446,AMS-NOP-15-0012-6686,AMS,2018,0.68207628268573,57,72,1,72,0,72235,152,0.6523605150214592,9,0.03862660944206009,7,7,0,0,n
AMS-NOP-15-0012-55449,AMS-NOP-15-0012-6686,AMS,2018,0.25962131631006,167,17,0.068,615,0.42857142857142855,72235,152,0.6523605150214592,9,0.03862660944206009,53,40,3,0.05660377358490566,n
AMS-NOP-15-0012-55475,AMS-NOP-15-0012-6686,AMS,2018,0.29905860315129,178,18,0.072,442,1,72235,152,0.6523605150214592,9,0.03862660944206009,36,32,4,0.1111111111111111,n
AMS-NOP-15-0012-55480,AMS-NOP-15-0012-6686,AMS,2018,0.21848023917063,175,16,0.064,260,-0.3333333333333333,72235,152,0.6523605150214592,9,0.03862660944206009,17,15,1,0.058823529411764705,n
AMS-NOP-15-0012-55495,AMS-NOP-15-0012-6686,AMS,2018,0.38255011286195,57,12,0.3076923076923077,39,1,72235,152,0.6523605150214592,9,0.03862660944206009,5,5,0,0,n
AMS-NOP-15-0012-55496,AMS-NOP-15-0012-6686,AMS,2018,0.52002211329448,141,62,0.248,1003,0.6363636363636364,72235,152,0.6523605150214592,9,0.03862660944206009,90,74,6,0.06666666666666667,n
AMS-NOP-15-0012-55497,AMS-NOP-15-0012-6686,AMS,2018,0.34868411521414,138,68,0.272,509,0.4,72235,152,0.6523605150214592,9,0.03862660944206009,42,38,3,0.07142857142857142,n
AMS-NOP-15-0012-55499,AMS-NOP-15-0012-6686,AMS,2018,0.45273002256959,178,21,0.084,340,1,72235,152,0.6523605150214592,9,0.03862660944206009,36,30,3,0.08333333333333333,n
AMS-NOP-15-0012-55548,AMS-NOP-15-0012-6686,AMS,2018,0.43135827037482,148,30,0.1382488479262673,217,0,72235,152,0.6523605150214592,9,0.03862660944206009,21,16,2,0.09523809523809523,n
AMS-NOP-15-0012-55570,AMS-NOP-15-0012-6686,AMS,2018,0.87359876649347,140,66,0.264,945,0.6190476190476191,72235,152,0.6523605150214592,9,0.03862660944206009,91,66,5,0.054945054945054944,y
AMS-NOP-15-0012-55576,AMS-NOP-15-0012-6686,AMS,2018,0.73240776664783,183,17,0.068,1727,0.7619047619047619,72235,152,0.6523605150214592,9,0.03862660944206009,160,106,17,0.10625,y
AMS-NOP-15-0012-55582,AMS-NOP-15-0012-6686,AMS,2018,0.20839736953565,185,17,0.068,740,0.058823529411764705,72235,152,0.6523605150214592,9,0.03862660944206009,73,54,20,0.273972602739726,n
AMS-NOP-15-0012-55603,AMS-NOP-15-0012-6686,AMS,2018,0.98460341577856,56,200,0.8,1471,0.5,72235,152,0.6523605150214592,9,0.03862660944206009,135,93,16,0.11851851851851852,y
AMS-NOP-15-0012-55605,AMS-NOP-15-0012-6686,AMS,2018,0.16192495424259,172,17,0.068,1701,0.25,72235,152,0.6523605150214592,9,0.03862660944206009,142,123,29,0.20422535211267606,n
AMS-NOP-15-0012-55757,AMS-NOP-15-0012-6686,AMS,2018,0.282423911313,119,31,0.1834319526627219,169,1,72235,152,0.6523605150214592,9,0.03862660944206009,15,15,1,0.06666666666666667,n
AMS-NOP-15-0012-55790,AMS-NOP-15-0012-6686,AMS,2018,0.94503861692695,58,176,0.704,410,0.2,72235,152,0.6523605150214592,9,0.03862660944206009,38,31,4,0.10526315789473684,y
AMS-NOP-15-0012-55816,AMS-NOP-15-0012-6686,AMS,2018,0.97046906052036,56,192,0.768,1561,0.4838709677419355,72235,152,0.6523605150214592,9,0.03862660944206009,141,95,16,0.11347517730496454,y
AMS-NOP-15-0012-55869,AMS-NOP-15-0012-6686,AMS,2018,0.96900022036022,0,250,1,1614,0.48148148148148145,72235,152,0.6523605150214592,9,0.03862660944206009,143,98,18,0.1258741258741259,y
AMS-NOP-15-0012-55891,AMS-NOP-15-0012-6686,AMS,2018,0.39731456789383,168,32,0.128,281,0.5,72235,152,0.6523605150214592,9,0.03862660944206009,23,21,1,0.043478260869565216,n
AMS-NOP-15-0012-55949,AMS-NOP-15-0012-6686,AMS,2018,0.55375061427985,151,62,0.248,429,0.375,72235,152,0.6523605150214592,9,0.03862660944206009,42,36,5,0.11904761904761904,n
AMS-NOP-15-0012-56001,AMS-NOP-15-0012-6686,AMS,2018,0.52275341677218,162,53,0.212,695,0.42857142857142855,72235,152,0.6523605150214592,9,0.03862660944206009,63,51,4,0.06349206349206349,n
AMS-NOP-15-0012-56025,AMS-NOP-15-0012-6686,AMS,2018,0.29517366033422,171,20,0.08,454,0.4,72235,152,0.6523605150214592,9,0.03862660944206009,42,36,6,0.14285714285714285,n
AMS-NOP-15-0012-56068,AMS-NOP-15-0012-6686,AMS,2018,0.46201200786055,179,23,0.092,489,0.5555555555555556,72235,152,0.6523605150214592,9,0.03862660944206009,47,41,5,0.10638297872340426,n
AMS-NOP-15-0012-56107,AMS-NOP-15-0012-6686,AMS,2018,0.92309611372532,58,115,0.46,466,0.2727272727272727,72235,152,0.6523605150214592,9,0.03862660944206009,45,36,4,0.08888888888888889,y
AMS-NOP-15-0012-56139,AMS-NOP-15-0012-6686,AMS,2018,0.47333080162524,136,68,0.272,541,0.5384615384615384,72235,152,0.6523605150214592,9,0.03862660944206009,49,43,5,0.10204081632653061,n
AMS-NOP-15-0012-56150,AMS-NOP-15-0012-6686,AMS,2018,0.94503861692695,148,176,0.704,524,0.2727272727272727,72235,152,0.6523605150214592,9,0.03862660944206009,48,40,4,0.08333333333333333,y
AMS-NOP-15-0012-56177,AMS-NOP-15-0012-6686,AMS,2018,0.54869256094823,175,21,0.084,755,0.8181818181818182,72235,152,0.6523605150214592,9,0.03862660944206009,69,55,5,0.07246376811594203,n
AMS-NOP-15-0012-56213,AMS-NOP-15-0012-6686,AMS,2018,0.56166443002609,151,45,0.18,590,0.6,72235,152,0.6523605150214592,9,0.03862660944206009,55,40,1,0.01818181818181818,n
AMS-NOP-15-0012-56259,AMS-NOP-15-0012-6686,AMS,2018,0.57830508774567,178,18,0.072,1020,0.8,72235,152,0.6523605150214592,9,0.03862660944206009,99,81,20,0.20202020202020202,n
SBA-2018-0003-0002,SBA-2018-0003-0001,SBA,2018,0.29118858632946,179,16,0.064,1318,0.9047619047619048,70,12,0.1935483870967742,0,0,107,81,14,0.1308411214953271,n
SBA-2018-0003-0003,SBA-2018-0003-0001,SBA,2018,0.51175236144426,186,17,0.068,1103,0.6666666666666666,70,12,0.1935483870967742,0,0,99,72,17,0.1717171717171717,n
SBA-2018-0003-0005,SBA-2018-0003-0001,SBA,2018,0.65182228922246,175,29,0.116,1795,0.8461538461538461,70,12,0.1935483870967742,0,0,162,115,30,0.18518518518518517,n
SBA-2018-0003-0006,SBA-2018-0003-0001,SBA,2018,0.62548748721916,186,20,0.08,882,0.4,70,12,0.1935483870967742,0,0,77,54,27,0.35064935064935066,n
SBA-2018-0003-0007,SBA-2018-0003-0001,SBA,2018,0.45983961876748,173,51,0.204,4122,0.29411764705882354,70,12,0.1935483870967742,0,0,372,242,74,0.1989247311827957,n
SBA-2018-0003-0008,SBA-2018-0003-0001,SBA,2018,0.21410379734409,187,15,0.06,913,0.6363636363636364,70,12,0.1935483870967742,0,0,78,58,9,0.11538461538461539,n
SBA-2018-0003-0009,SBA-2018-0003-0001,SBA,2018,0.31981011286829,186,25,0.1,956,0.625,70,12,0.1935483870967742,0,0,93,68,17,0.1827956989247312,n
SBA-2018-0003-0010,SBA-2018-0003-0001,SBA,2018,0.51175236144426,188,25,0.1,1756,0.5714285714285714,70,12,0.1935483870967742,0,0,157,121,18,0.11464968152866242,n
SBA-2018-0003-0011,SBA-2018-0003-0001,SBA,2018,0.45983961876748,172,36,0.144,879,0.6,70,12,0.1935483870967742,0,0,82,69,13,0.15853658536585366,n
